"title","abstract","publication_year","doi","type","oa_url","author","keyword","concept","pdf_url","cited_by_count","id"
"Age and growth of Scotia Sea icefish, <i>Chaenocephalus aceratus</i>, from the South Shetland Islands","Samples of Chaenocephalus aceratus (Lönnberg) were collected during a trawl survey carried out around the South Shetland Islands in January–February 2002. Fish were caught by commercial bottom trawl fishing down to 500 m depth, using a stratified randomized sampling design. As observed in other recent surveys within the same area, C. aceratus represented one of the predominant species. Overall, 357 specimens ranging from 13 and 67 cm (TL) were selected for the present study. Ages were estimated by counting annuli present in the sagittal otoliths, exposed by grinding and polishing along their sagittal plane. To estimate the precision of age data, we compared blind readings by readers from different institutions. The age range was 1–17 years for females and 1–15 years for males. Von Bertalanffy growth curves were fitted to the estimated age-length data for each sex. The estimated values of asymptotic length L ∞ (cm) and K (year −1 ) were respectively 79.8 and 0.07 for females and 60.0 and 0.09 for males. The growth performance index ranged between 2 and 2.5, similar to that reported in other icefish. Sexual maturity was attained by females and males at about 10 and 9 years old respectively, at about 60% of their maximum estimated age. These results are compared with age and growth data available in the literature for C. aceratus , and discussed in the light of recent commercial exploitation.",2004,"https://doi.org/10.1017/s0954102004002044","article",NA,"Mario La Mesa; J. R. Ashford; Eric R. Larson; Marino Vacchi","Shetland; Fishery; Fishing; Biology; Geography; Oceanography; Demography; Geology","Shetland; Fishery",NA,19,144
"Comparison of the two alternative early life-history strategies of the Antarctic fishes Gobionotothen gibberifrons and Lepidonotothen larseni","ABSTFUCT: Two major early life-history strategies of notothenioid fishes in the lower Antarctic are identified based upon the length of pelagic development: species that complete pelagic development within 1 summer season ('summer larvae') and species with extended pelagic development that continues over winter months ('winter larvae'). These 2 life-history strategies were compared using otolith techniques to reveal growth histories, hatching periods, and development rates of larval Gobionotothen gibberifrons (summer larvae) and Lepidonotothen larseni (winter larvae) from the Antarctic Peninsula (summer 1986/87) and South Georgia (summers 1987/88 and 1988/89). Back-calculated growth over the first 40 d after hatching was modeled exponentially and instantaneous growth rates (r) were calculated. Both species grew at similar rates with respect to length (r = 0.01) and with respect to weight (r = 0.02 to 0.03). The hatch period of both species was delayed off the Antarctic Peninsula (late-November to mid-December) compared to South Georgia (early to mid-November), as is the onset of the productive season at higher latitudes. Summer larvae have no growth advantage but do develop more quickly than winter larvae, offering the ability to reduce the time spent in a vulnerable life-history stage. As currently hypothesized, winter larvae may take advantage of an extended period for growth. using pelagic resources unavailable to summer larvae, or recruiting to the demersal environment when competition from summer recruits is lowest.",1996,"https://doi.org/10.3354/meps133029","article","https://www.int-res.com/articles/meps/133/m133p029.pdf","JJ Ruzicka","Pelagic zone; Hatching; Biology; Larva; Peninsula; Otolith; Ecology; Fishery; Oceanography; Fish <Actinopterygii>","Pelagic zone; Hatching; Biology; Larva; Peninsula; Otolith","https://www.int-res.com/articles/meps/133/m133p029.pdf",12,145
"DISTRIBUTION OF LARVAL AND POSTLARVAL ANTARCTIC FISHES AROUND ELEPHANT ISLAND AND BRANSFIELD STRAIT - ANTARCTICA.","Distribution and abundance of larval and postlarval Antarctic fishes sampled by plankton nets, from the Oceanographic R/V “ BARÃO DE TEFFÉ” , around Elephant Island and Bransfield Strait, during the southern summer 1983/84 (PROANTAR II) and 1984/85 (PROANTAR III), were analysed. All the ichthyoplankton was composed of Nototheniidae (Pleuragramma antarcticum, Notothenia kempi, Notothenia larseni, Notothenia gibberifrons); Paralepididae (Notolepis coatsi); Myctophidae (Electrona antarctica) and Channichthidae (Champsocephalus gunnari). Of these P. antarcticum was the most abundant species followed by E. antarctica. The greatest diversity of species (5) was found around Elephant Island. DISTRIBUIÇÃO DE LARVAS E PÓS-LARVAS DE PEIXES ANTÁRTICOS AO REDOR DA ILHA ELEFANTE E ESTREITO DE BRANSFIELD — ANTÁRTICA.Distribuição e abundância de larvas e pós-larvas de peixes antárticos coletadas com redes de plâncton, a bordo do NAPOc “Barão de Teffé” , ao redor da Ilha Elefante e Estreito de Bransfield, durante o verão autral 1983/84 (PROANTAR II) e 1984/85 (PROANTAR III), foram analisados. O ictioplâncton era constituído de Nototheniidae (Pleuragramma antarcticum, Notothenia kempi, Notothenia larseni, Notothenia gibberifrons); Paralepididae (Notolepis coatsi); Myctophidae (Electrons antarctica) e Channichthyidae (Champsccephalus gunnari). A espécie mais abundante foi P. antarcticum, seguida de E. antarctica. O maior número de espécies (5) foi encontrado ao redor da Ilha Elefante.",1986,"https://doi.org/10.5380/rn.v1i3.41198","article","https://doi.org/10.5380/rn.v1i3.41198","Chossi Sinque; Sigrid Koblitz; Laura Marília Costa","Biology; Larva; Ichthyoplankton; Fishery; Zoology; Ecology","Biology; Larva; Ichthyoplankton",NA,5,146
"The diet of Antarctic fur seals, Arctocephalus gazella, at King George Island, during the summer?autumn period",NA,2005,"https://doi.org/10.1007/s00300-004-0693-2","article",NA,"G. A. Daneri; Alejandro R Carlini; Christina M. Hernández; Ana Harrington","Biology; Fur seal; Krill; Predation; Foraging; Antarctic krill; Fishery; Fish <Actinopterygii>; Taxon; Ecology; Zoology","Biology; Fur seal; Krill; Predation; Foraging; Antarctic krill; Fishery",NA,25,147
"Scavenging in Antarctica: Intense variation between sites and seasons in shallow benthic necrophagy",NA,2007,"https://doi.org/10.1016/j.jembe.2007.06.002","article",NA,"Dan A. Smale; David K. A. Barnes; Keiron P. P. Fraser; P. J. Mann; Matthew Brown","Cove; Biology; Benthic zone; Peninsula; Ecology; Latitude; Benthos; Fish <Actinopterygii>; Fishery; Oceanography; Geography; Archaeology","Cove; Biology; Benthic zone; Peninsula; Ecology",NA,36,148
"The relevance of fish in the summer diet of the Antarctic fur seal (Arctocephalus gazella) at Hope Bay, Antarctic Peninsula and Stranger Point, South Shetland Islands",NA,2023,"https://doi.org/10.1007/s00300-023-03159-z","article",NA,"Mariana Descalzo; G. A. Daneri; Ana Harrington; Javier Negrete; Agustina Negri; Aldo Corbalán; Esteban Barrera-Oro","Biology; Shetland; Fur seal; Euphausia; Pelagic zone; Demersal zone; Krill; Bay; Antarctic krill; Predation; Demersal fish; Fishery; Ecology; Zoology; Oceanography; Fish <Actinopterygii>","Biology; Shetland; Fur seal; Euphausia; Pelagic zone; Demersal zone; Krill; Bay; Antarctic krill; Predation; Demersal fish",NA,4,149
"Early ontogeny of the mackerel icefish, Champsocephalus gunnari, in the southern Scotia Arc",NA,2013,"https://doi.org/10.1007/s00300-013-1304-x","article",NA,"Mario La Mesa; Barbara Catalano; Philippe Koubbi; Chris Jones","Hatching; Biology; Ontogeny; Yolk; Incubation; Otolith; Larva; Zoology; Shetland; Fishery; Ecology; Animal science; Fish <Actinopterygii>; Oceanography","Hatching; Biology; Ontogeny; Yolk; Incubation; Otolith; Larva",NA,10,150
"Degree of herbivory and intestinal morphology in nine notothenioid fishes from the western Antarctic Peninsula",NA,2020,"https://doi.org/10.1007/s00300-020-02655-w","article","http://hdl.handle.net/11336/132848","Eugenia Moreira; Manuel Novillo; Joseph T. Eastman; Esteban Barrera-Oro","Biology; Herbivore; Omnivore; Juvenile; Zoology; Sympatric speciation; Ontogeny; Ecology; Predation","Biology; Herbivore; Omnivore; Juvenile; Zoology",NA,11,151
"Diet overlap among top predators at the South Orkney Islands, Antarctica",NA,2018,"https://doi.org/10.1007/s00300-018-2428-9","article","http://hdl.handle.net/11336/95635","María Lila Bertolin; Ricardo Casaux","Predation; Krill; Biology; Pygoscelis; Interspecific competition; Predator; Trophic level; Forage fish; Demersal fish; Fishery; Ecology; Antarctic krill; Cottidae; Fundulus; Apex predator; Foraging; Sculpin; Fish <Actinopterygii>","Predation; Krill; Biology; Pygoscelis; Interspecific competition; Predator; Trophic level; Forage fish; Demersal fish",NA,9,152
"Detecting the invisible through <scp>DNA</scp> metabarcoding: The role of gelatinous taxa in the diet of two demersal Antarctic key stone fish species (Notothenioidei)","Abstract Gelatinous zooplankton (GZP), i.e., ctenophores, cnidarian medusae, chaetognaths, appendicularians and salps, are considered climate change winners. This becomes particularly obvious in the Southern Ocean, which has undergone a significant shift from a krill‐based to a salp‐based ecosystem over the last decades. A better knowledge on the role of gelatinous invertebrates as prey is needed to predict the impact of such a gelatinous shift. Until recently, GZP was considered as a “trophic dead end”. However, their true importance in diets has remained unresolved due to the rapid digestion of their watery and soft tissues in predators' stomachs. In this study, we want to validate the paradigm shift from GZP being considered as “survival food” to be considered a “regular” prey item for two demersal fish species ( Notothenia rossii and N. coriiceps ) of Potter Cove, South Shetland Islands, using a multimarker (COI and 18S) metabarcoding approach. We found that GZP taxa commonly occurred in the diets of both species, represented by pelagic tunicates (appendicularians, salps), cnidarians, chaetognaths and ctenophores. Salps were the most abundant prey group, preyed upon by each individual of both species, reaching 98.7% relative read abundance for 18S. We recovered a wide range of different taxa in their diets, from primary producers to highly abundant invertebrates, thus the two nototheniid species can be regarded as “natural samplers” of the ecosystem in study. Finally, we want to point out the importance of multimarker metabarcoding approaches for broad ecological assessments, given the differential amplification and sequencing success of different markers for specific groups and the unequal taxonomic coverage of the reference databases. The output of each marker was highly complementary, since an important prey item such as salps, was only detected with 18S, while other taxa (e.g., Arthropoda) were represented with a higher taxonomic resolution with COI.",2024,"https://doi.org/10.1002/edn3.561","article","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/edn3.561","Micaela Ruiz; Eugenia Moreira; Manuel Novillo; Stefan Neuhaus; Florian Leese; Charlotte Havermans","Demersal zone; Key (lock); Taxon; Biology; Fish <Actinopterygii>; Zoology; Evolutionary biology; Ecology; Fishery","Demersal zone; Key (lock); Taxon; Biology; Fish <Actinopterygii>","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/edn3.561",12,153
"Resilience of cardiac performance in Antarctic notothenioid fishes in a warming climate","Warming in the region of the Western Antarctic Peninsula is occurring at an unprecedented rate, which may threaten the survival of Antarctic notothenioid fishes. Herein, we review studies characterizing thermal tolerance and cardiac performance in notothenioids - a group that includes both red-blooded species and the white-blooded, haemoglobinless icefishes - as well as the relevant biochemistry associated with cardiac failure during an acute temperature ramp. Because icefishes do not feed in captivity, making long-term acclimation studies unfeasible, we focus only on the responses of red-blooded notothenioids to warm acclimation. With acute warming, hearts of the white-blooded icefish Chaenocephalus aceratus display persistent arrhythmia at a lower temperature (8°C) compared with those of the red-blooded Notothenia coriiceps (14°C). When compared with the icefish, the enhanced cardiac performance of N. coriiceps during warming is associated with greater aerobic capacity, higher ATP levels, less oxidative damage and enhanced membrane integrity. Cardiac performance can be improved in N. coriiceps with warm acclimation to 5°C for 6-9 weeks, accompanied by an increase in the temperature at which cardiac failure occurs. Also, both cardiac mitochondrial and microsomal membranes are remodelled in response to warm acclimation in N. coriiceps, displaying homeoviscous adaptation. Overall, cardiac performance in N. coriiceps is malleable and resilient to warming, yet thermal tolerance and plasticity vary among different species of notothenioid fishes; disruptions to the Antarctic ecosystem driven by climate warming and other anthropogenic activities endanger the survival of notothenioids, warranting greater protection afforded by an expansion of marine protected areas.",2021,"https://doi.org/10.1242/jeb.220129","review","https://journals.biologists.com/jeb/article-pdf/224/10/jeb220129/2071849/jeb220129.pdf","Kristin M. O’Brien; William Joyce; Elizabeth L. Crockett; Michael Axelsson; Stuart Egginton; Anthony P. Farrell","Biology; Acclimatization; Ecology; Ecosystem; Adaptation (eye); Global warming; Marine ecosystem; Zoology; Climate change","Biology; Acclimatization; Ecology; Ecosystem","https://journals.biologists.com/jeb/article-pdf/224/10/jeb220129/2071849/jeb220129.pdf",8,154
"Fish prey of Weddell seals, Leptonychotes weddellii, at Hope Bay, Antarctic Peninsula, during the late summer",NA,2018,"https://doi.org/10.1007/s00300-018-2255-z","article","https://link.springer.com/content/pdf/10.1007/s00300-018-2255-z.pdf","G. A. Daneri; Agustina Negri; Néstor Coria; Javier Negrete; Marcela Libertelli; Aldo Corbalán","Biology; Predation; Bay; Trophic level; Ecology; Population; Ichthyoplankton; Forage fish; Fishery; Abundance (ecology); Oceanography","Biology; Predation; Bay; Trophic level; Ecology","https://link.springer.com/content/pdf/10.1007/s00300-018-2255-z.pdf",8,155
